flight_id,timestamp,corridor_id,drone_type,operator_name,airspace_class,cargo_type,season,weather_condition,flight_status,altitude_m,ground_speed_kmh,flight_distance_km,payload_kg,battery_start_pct,battery_end_pct,wind_speed_kmh,temperature_c,visibility_km,corridor_latitude,corridor_longitude,compliant_flight,risk_level
FLT-000843,2021-10-01 21:09:00,COR-028,Multirotor,UPS Flight Forward,Class C,Food Delivery,Spring,Partly Cloudy,Completed,351.7,70.0,40.03,2.0,75,46,22.7,22.5,10,28.9168,-99.7045,1,Critical
FLT-000844,2023-07-21 17:26:00,COR-015,Fixed-Wing,UPS Flight Forward,Class E,Mail,Autumn,Clear,Diverted,261.4,58.0,90.65,0.5,100,86,3.1,14.9,5,46.1435,-114.6678,1,Low
FLT-000845,2024-12-08 21:48:00,COR-032,Hybrid VTOL,Flytrex,Class G,Medical Supplies,Summer,Light Rain,Diverted,30.5,49.1,15.07,1.5,79,32,1.4,24.6,20,28.2706,-99.9634,1,High
FLT-000846,2024-01-06 12:48:00,COR-019,Multirotor,Zipline,Class D,Emergency Response,Spring,Clear,Completed,160.7,86.3,7.71,1.5,83,67,2.3,14.1,8,34.1217,-108.3539,1,Critical
FLT-000847,2022-05-22 08:33:00,COR-005,Multirotor,DroneUp,Class E,Food Delivery,Winter,Overcast,Completed,347.4,42.9,27.16,5.0,99,85,34.5,31.7,20,26.8777,-75.785,1,Low
FLT-000848,2023-07-04 17:04:00,COR-017,Fixed-Wing,DroneUp,Class D,Food Delivery,Autumn,Partly Cloudy,Completed,40.1,51.5,2.76,1.0,77,40,1.7,22.2,8,46.9312,-78.6806,1,High
FLT-000849,2024-03-01 09:03:00,COR-043,Single-Rotor,DroneUp,Class C,Medical Supplies,Summer,Partly Cloudy,Completed,31.2,76.7,12.95,0.5,75,29,4.6,10.0,3,36.0483,-117.8888,1,Critical
FLT-000850,2024-01-27 12:36:00,COR-048,Multirotor,Matternet,Class C,Surveillance,Winter,Clear,Diverted,134.1,79.9,13.38,0.5,78,40,2.6,14.5,10,38.0985,-96.684,1,Low
FLT-000851,2024-01-05 10:10:00,COR-012,Single-Rotor,Joby Aviation,Class C,Mail,Summer,Clear,Aborted,368.2,37.2,73.84,2.0,84,33,1.4,15.9,20,26.4757,-110.9721,1,High
FLT-000852,2022-11-03 20:07:00,COR-004,Hybrid VTOL,Wing (Alphabet),Class C,Mail,Summer,Fog,Completed,363.5,76.6,84.8,1.0,85,39,9.0,15.8,15,41.4991,-101.8719,1,Critical
FLT-000853,2024-10-25 12:45:00,COR-048,Multirotor,Wing (Alphabet),Class G,Emergency Response,Summer,Clear,Completed,221.9,67.6,28.9,3.0,93,77,5.7,20.4,2,29.6179,-79.0344,1,Critical
FLT-000854,2024-04-09 21:05:00,COR-034,Multirotor,Matternet,Class E,Industrial Parts,Summer,Clear,Completed,234.7,46.6,11.53,1.5,97,62,15.6,16.1,5,44.7572,-96.1518,1,Low
FLT-000855,2023-11-12 20:51:00,COR-042,Multirotor,Joby Aviation,Class E,Mail,Summer,Clear,Delayed,152.8,49.2,14.26,1.0,93,65,6.0,4.3,10,29.5131,-105.6235,1,High
FLT-000856,2021-04-24 20:08:00,COR-041,Hybrid VTOL,Matternet,Class G,Retail Package,Spring,Clear,Completed,120.2,24.3,6.94,2.5,98,79,9.7,17.5,1,29.1951,-111.8135,1,Critical
FLT-000857,2023-11-18 19:29:00,COR-035,Multirotor,Joby Aviation,Class G,Retail Package,Summer,Clear,Completed,331.6,99.3,31.88,1.5,70,19,20.6,11.6,10,25.8041,-82.7841,1,High
FLT-000858,2024-02-29 07:35:00,COR-042,Multirotor,Amazon Prime Air,Class E,Medical Supplies,Summer,Partly Cloudy,Completed,69.3,85.3,24.71,2.0,100,71,9.0,20.0,15,35.3855,-91.3986,1,High
FLT-000859,2023-08-05 15:46:00,COR-033,Multirotor,UPS Flight Forward,Class G,Mail,Winter,Partly Cloudy,Completed,210.3,39.2,26.57,2.0,83,43,6.9,20.0,20,37.4265,-99.0648,1,Low
FLT-000860,2021-02-14 18:16:00,COR-018,Multirotor,Wing (Alphabet),Class G,Industrial Parts,Winter,Light Rain,Diverted,264.7,81.0,2.69,2.0,89,44,1.7,6.2,10,26.4456,-111.3433,1,High
FLT-000861,2021-01-07 12:37:00,COR-006,Fixed-Wing,DroneUp,Class D,Food Delivery,Winter,Partly Cloudy,Completed,68.4,53.5,9.15,3.0,87,72,9.8,4.2,10,42.0616,-105.6219,1,Critical
FLT-000862,2021-05-30 07:27:00,COR-026,Fixed-Wing,Wing (Alphabet),Class G,Food Delivery,Spring,Overcast,Completed,222.3,83.3,13.87,2.5,99,75,1.3,17.2,3,34.9724,-74.9677,1,High
FLT-000863,2022-12-07 08:34:00,COR-013,Multirotor,Flytrex,Class E,Mail,Winter,Partly Cloudy,Diverted,243.7,55.1,2.4,2.0,76,43,1.3,19.1,3,36.5366,-96.5156,1,Low
FLT-000864,2021-05-04 08:59:00,COR-034,Multirotor,Joby Aviation,Class E,Mail,Summer,Light Rain,Completed,304.7,57.7,8.28,5.0,81,42,7.2,13.2,10,34.6968,-102.3657,1,Critical
FLT-000865,2023-08-25 07:18:00,COR-006,Multirotor,Zipline,Class D,Retail Package,Autumn,Partly Cloudy,Aborted,116.9,59.2,1.65,0.0,79,61,8.8,20.6,5,33.8168,-96.4503,1,Medium
FLT-000866,2023-04-18 11:49:00,COR-039,Fixed-Wing,Matternet,Class G,Retail Package,Summer,Clear,Completed,138.5,51.9,57.43,3.0,84,74,16.5,21.7,15,37.3121,-83.8296,1,High
FLT-000867,2021-10-05 19:23:00,COR-020,Hybrid VTOL,Matternet,Class E,Retail Package,Summer,Partly Cloudy,Completed,240.7,93.0,25.04,0.5,91,67,7.3,23.7,15,28.4153,-105.3347,1,Critical
FLT-000868,2023-02-23 20:55:00,COR-005,Hybrid VTOL,UPS Flight Forward,Class D,Mail,Winter,Partly Cloudy,Completed,393.8,83.0,17.45,1.0,76,61,11.7,9.3,8,29.0024,-113.2434,1,Critical
FLT-000869,2023-02-13 18:05:00,COR-005,Multirotor,UPS Flight Forward,Class C,Mail,Spring,Partly Cloudy,Completed,110.5,67.2,4.13,2.5,74,50,30.3,24.7,10,43.9593,-93.3381,1,High
FLT-000870,2024-10-30 10:41:00,COR-026,Fixed-Wing,Flytrex,Class C,Food Delivery,Spring,Partly Cloudy,Aborted,394.8,85.5,7.32,1.5,80,64,33.8,11.2,8,45.8145,-89.405,1,Low
FLT-000871,2022-12-14 09:11:00,COR-027,Fixed-Wing,Wing (Alphabet),Class E,Mail,Winter,Partly Cloudy,Completed,294.3,32.5,2.81,1.5,72,36,3.7,11.0,10,33.2128,-87.0768,1,Low
FLT-000872,2024-01-06 18:33:00,COR-028,Multirotor,DroneUp,Class E,Surveillance,Winter,Clear,Completed,335.7,40.4,13.83,1.0,98,79,7.3,24.4,10,30.9564,-78.7826,1,Medium
FLT-000873,2021-09-18 13:53:00,COR-048,Multirotor,DroneUp,Class C,Medical Supplies,Autumn,Clear,Completed,63.2,74.5,30.92,1.0,73,32,9.1,18.2,15,39.168,-103.8125,1,Low
FLT-000874,2021-01-08 06:19:00,COR-022,Multirotor,Flytrex,Class E,Mail,Spring,Strong Wind,Completed,141.2,79.7,0.5,0.5,100,70,7.1,14.4,10,33.9922,-118.3076,1,Medium
FLT-000875,2023-08-07 19:34:00,COR-007,Multirotor,DroneUp,Class E,Surveillance,Summer,Partly Cloudy,Completed,51.4,70.6,1.96,0.5,80,27,39.7,5.5,8,25.5585,-75.0409,1,High
FLT-000876,2023-02-16 13:15:00,COR-020,Single-Rotor,Manna Drone Delivery,Class B,Food Delivery,Summer,Clear,Completed,167.5,27.3,4.69,1.5,99,53,4.1,25.3,10,28.4354,-100.6844,1,Low
FLT-000877,2023-08-02 17:09:00,COR-031,Hybrid VTOL,Wing (Alphabet),Class D,Industrial Parts,Spring,Clear,Delayed,393.1,43.8,22.54,2.0,84,37,8.8,7.5,10,40.7514,-91.4604,1,Critical
FLT-000878,2022-07-19 12:59:00,COR-036,Single-Rotor,DroneUp,Class E,Medical Supplies,Spring,Partly Cloudy,Completed,69.0,73.3,40.39,2.0,84,39,1.6,-3.0,2,39.4963,-89.351,1,Low
FLT-000879,2021-08-20 07:51:00,COR-024,Multirotor,Zipline,Class E,Retail Package,Spring,Overcast,Delayed,238.1,113.5,25.17,1.0,95,72,11.9,10.5,10,25.5961,-95.2208,1,Critical
FLT-000880,2024-09-14 19:39:00,COR-030,Multirotor,UPS Flight Forward,Class E,Retail Package,Winter,Partly Cloudy,Completed,32.2,89.4,13.4,3.0,98,47,4.8,23.6,8,29.8834,-111.9424,1,Medium
FLT-000881,2021-02-02 13:13:00,COR-046,Hybrid VTOL,UPS Flight Forward,Class B,Emergency Response,Winter,Overcast,Completed,293.7,96.5,2.0,1.0,86,38,19.7,15.7,2,30.0836,-84.998,1,High
FLT-000882,2021-05-18 09:38:00,COR-006,Fixed-Wing,Flytrex,Class D,Mail,Winter,Clear,Completed,103.0,71.8,25.31,0.5,80,30,1.7,14.0,3,39.7816,-82.6162,1,High
FLT-000883,2021-03-10 20:38:00,COR-035,Multirotor,Wing (Alphabet),Class E,Medical Supplies,Summer,Clear,Completed,77.9,71.6,2.01,3.0,97,74,25.4,7.7,10,25.4336,-94.9042,1,Low
FLT-000884,2024-10-08 07:15:00,COR-007,Fixed-Wing,UPS Flight Forward,Class D,Emergency Response,Spring,Partly Cloudy,Completed,154.7,44.3,7.69,1.5,90,79,6.7,17.9,15,27.2904,-98.0605,1,Critical
FLT-000885,2021-04-01 18:28:00,COR-042,Multirotor,Skydio,Class B,Emergency Response,Spring,Partly Cloudy,Completed,315.3,84.0,6.63,5.0,75,42,6.3,17.8,10,42.5982,-116.417,1,Low
FLT-000886,2022-04-25 12:48:00,COR-005,Hybrid VTOL,UPS Flight Forward,Class D,Food Delivery,Summer,Overcast,Completed,69.4,63.5,8.01,1.0,76,57,17.3,3.9,2,28.928,-117.8864,1,Low
FLT-000887,2021-04-26 10:32:00,COR-031,Multirotor,UPS Flight Forward,Class E,Industrial Parts,Autumn,Fog,Completed,115.0,78.9,7.2,2.5,80,29,4.3,0.5,15,39.3604,-105.3613,1,High
FLT-000888,2022-08-16 13:52:00,COR-034,Hybrid VTOL,Flytrex,Class G,Food Delivery,Autumn,Overcast,Completed,33.1,65.6,26.39,0.5,96,81,23.4,28.7,10,30.24,-106.7685,1,Low
FLT-000889,2024-03-25 16:36:00,COR-008,Single-Rotor,Manna Drone Delivery,Class C,Medical Supplies,Autumn,Partly Cloudy,Diverted,388.3,70.6,3.39,3.0,93,81,3.9,35.9,20,27.1877,-75.2708,1,Critical
FLT-000890,2024-05-09 16:15:00,COR-015,Fixed-Wing,Zipline,Class E,Mail,Summer,Clear,Completed,249.1,63.2,33.66,0.5,74,31,15.8,25.9,20,30.3498,-83.6025,1,Medium
FLT-000891,2022-09-11 10:42:00,COR-020,Fixed-Wing,Amazon Prime Air,Class G,Industrial Parts,Spring,Clear,Completed,296.4,69.5,35.17,0.5,70,35,0.7,18.4,15,40.8899,-89.6637,1,High
FLT-000892,2023-12-04 13:26:00,COR-011,Hybrid VTOL,Amazon Prime Air,Class B,Surveillance,Autumn,Clear,Completed,271.0,85.0,12.15,0.5,90,71,14.5,13.1,20,43.8253,-96.6352,1,Low
FLT-000893,2022-09-08 14:03:00,COR-029,Fixed-Wing,DroneUp,Class D,Food Delivery,Summer,Clear,Completed,83.4,39.7,2.02,1.5,70,23,3.7,17.0,15,43.2648,-113.799,1,Critical
FLT-000894,2024-02-15 11:40:00,COR-028,Multirotor,Amazon Prime Air,Class G,Surveillance,Autumn,Clear,Completed,250.1,35.1,15.42,1.0,82,52,15.6,23.6,20,33.738,-74.0556,1,Low
FLT-000895,2024-10-22 19:35:00,COR-044,Multirotor,Wing (Alphabet),Class G,Surveillance,Autumn,Fog,Completed,78.6,73.5,30.96,5.0,93,59,21.0,21.1,10,39.6979,-103.623,1,Medium
FLT-000896,2023-10-13 07:22:00,COR-018,Multirotor,Joby Aviation,Class E,Retail Package,Spring,Fog,Completed,178.5,93.8,6.15,3.0,71,60,2.2,39.2,20,29.5097,-116.7606,1,High
FLT-000897,2024-08-10 18:50:00,COR-032,Fixed-Wing,Zipline,Class E,Retail Package,Winter,Strong Wind,Completed,240.5,98.9,32.73,2.5,87,42,2.2,24.3,5,31.4493,-97.8039,1,Low
FLT-000898,2023-12-11 16:44:00,COR-048,Multirotor,Manna Drone Delivery,Class C,Surveillance,Spring,Clear,Completed,236.8,40.5,20.34,2.5,98,88,16.4,23.9,3,44.7194,-79.1741,1,Low
FLT-000899,2023-05-03 19:09:00,COR-019,Multirotor,Flytrex,Class D,Surveillance,Winter,Clear,Completed,74.1,56.9,78.52,3.0,75,22,2.2,25.4,10,25.286,-78.5227,1,Critical
FLT-000900,2022-09-07 18:11:00,COR-020,Fixed-Wing,Matternet,Class D,Surveillance,Autumn,Clear,Completed,42.7,35.4,31.34,3.0,94,43,0.2,21.0,5,26.8812,-121.4627,1,Critical
FLT-000901,2024-01-07 21:15:00,COR-045,Multirotor,Zipline,Class G,Mail,Winter,Strong Wind,Completed,325.3,54.0,4.05,3.0,100,55,0.8,16.3,10,29.5735,-78.5715,1,Low
FLT-000902,2022-04-07 15:54:00,COR-001,Multirotor,Zipline,Class C,Emergency Response,Winter,Clear,Delayed,298.6,87.5,10.73,3.0,83,30,0.3,14.4,15,25.5837,-108.6973,1,Critical
FLT-000903,2024-12-20 10:51:00,COR-012,Multirotor,Matternet,Class C,Emergency Response,Winter,Overcast,Aborted,60.3,64.7,1.97,1.0,80,47,28.6,21.1,5,28.9916,-120.0904,1,Low
FLT-000904,2023-08-07 07:35:00,COR-036,Multirotor,Matternet,Class C,Surveillance,Summer,Clear,Diverted,77.1,57.5,1.3,1.0,74,55,24.0,27.0,2,37.8269,-80.4583,1,Low
FLT-000905,2023-04-26 19:35:00,COR-004,Hybrid VTOL,Joby Aviation,Class E,Industrial Parts,Winter,Light Rain,Completed,360.3,75.9,22.04,2.0,99,55,9.7,20.1,10,34.2713,-79.6705,1,High
FLT-000906,2023-12-22 10:24:00,COR-023,Multirotor,Matternet,Class D,Surveillance,Winter,Overcast,Completed,314.6,49.1,43.94,0.5,91,60,8.6,9.6,10,44.6388,-92.7847,1,Critical
FLT-000907,2022-05-13 14:13:00,COR-016,Fixed-Wing,Flytrex,Class E,Retail Package,Spring,Partly Cloudy,Completed,398.6,96.9,65.4,1.0,88,45,3.4,10.2,10,42.9838,-93.8527,1,Low
FLT-000908,2022-11-08 08:59:00,COR-024,Fixed-Wing,UPS Flight Forward,Class D,Surveillance,Spring,Partly Cloudy,Completed,124.0,65.1,5.68,2.5,82,41,8.3,20.4,15,32.52,-82.1571,1,Low
FLT-000909,2023-07-11 17:05:00,COR-049,Multirotor,Wing (Alphabet),Class G,Surveillance,Spring,Strong Wind,Diverted,210.5,57.0,4.06,2.0,99,74,32.1,20.8,2,30.7073,-83.4708,1,Critical
FLT-000910,2024-01-02 12:03:00,COR-048,Fixed-Wing,Joby Aviation,Class B,Industrial Parts,Summer,Clear,Completed,117.5,76.7,14.79,2.0,81,42,10.1,7.1,15,33.3532,-78.3848,1,Low
FLT-000911,2022-07-04 18:43:00,COR-042,Fixed-Wing,Joby Aviation,Class G,Industrial Parts,Spring,Partly Cloudy,Completed,260.4,83.8,4.04,5.0,78,33,0.7,5.1,10,37.9865,-94.9154,1,Low
FLT-000912,2024-05-23 07:55:00,COR-019,Single-Rotor,Manna Drone Delivery,Class E,Food Delivery,Autumn,Partly Cloudy,Completed,72.7,96.9,6.32,2.0,73,33,0.5,13.8,8,30.8974,-74.5853,1,Critical
FLT-000913,2021-05-30 12:51:00,COR-033,Multirotor,UPS Flight Forward,Class D,Surveillance,Autumn,Clear,Completed,77.1,60.8,32.68,1.5,75,36,24.6,10.4,10,38.7313,-73.1888,1,Low
FLT-000914,2024-04-18 12:30:00,COR-017,Fixed-Wing,Zipline,Class D,Retail Package,Winter,Clear,Aborted,56.6,86.7,29.94,1.0,99,85,2.9,20.5,5,34.0071,-116.2893,1,Medium
FLT-000915,2022-03-04 16:19:00,COR-003,Hybrid VTOL,Manna Drone Delivery,Class C,Industrial Parts,Winter,Overcast,Completed,286.6,67.0,40.58,1.0,73,40,0.1,23.0,1,37.145,-80.3724,1,Low
FLT-000916,2021-02-01 12:59:00,COR-018,Multirotor,Zipline,Class D,Surveillance,Winter,Partly Cloudy,Completed,212.8,52.8,11.85,1.0,99,54,16.3,19.8,5,34.5948,-97.5087,1,High
FLT-000917,2022-01-25 09:47:00,COR-015,Multirotor,UPS Flight Forward,Class C,Emergency Response,Spring,Strong Wind,Completed,258.6,49.5,14.95,0.0,91,55,20.5,17.5,10,31.4782,-103.0092,1,Low
FLT-000918,2023-09-08 13:44:00,COR-014,Multirotor,Amazon Prime Air,Class E,Retail Package,Summer,Clear,Completed,355.3,43.1,26.5,1.0,70,47,4.0,15.4,10,45.866,-91.9595,1,Medium
FLT-000919,2024-05-22 12:25:00,COR-049,Single-Rotor,Matternet,Class E,Mail,Winter,Partly Cloudy,Completed,303.9,50.2,4.92,2.5,98,52,21.4,22.3,20,41.7993,-119.2577,1,Critical
FLT-000920,2022-05-06 16:49:00,COR-030,Multirotor,Zipline,Class C,Food Delivery,Spring,Clear,Aborted,200.8,87.3,31.18,2.0,86,64,19.6,8.4,20,28.0825,-97.1834,1,High
FLT-000921,2022-08-03 18:29:00,COR-025,Single-Rotor,Flytrex,Class D,Industrial Parts,Autumn,Clear,Completed,394.2,79.1,0.5,2.0,100,71,8.0,37.5,5,44.1063,-79.3264,1,High
FLT-000922,2023-12-29 17:19:00,COR-008,Fixed-Wing,Amazon Prime Air,Class C,Industrial Parts,Autumn,Partly Cloudy,Completed,198.8,40.2,28.76,3.0,86,49,33.5,6.6,8,35.7235,-111.5404,1,Low
FLT-000923,2022-06-20 17:32:00,COR-026,Multirotor,Zipline,Class G,Retail Package,Spring,Partly Cloudy,Completed,71.6,30.1,26.92,1.0,79,64,22.3,20.2,20,44.6801,-101.1069,1,Critical
FLT-000924,2023-10-16 20:06:00,COR-010,Multirotor,Flytrex,Class C,Mail,Winter,Light Rain,Completed,397.3,42.8,6.47,1.5,87,69,0.4,28.7,8,42.5968,-75.9654,1,High
FLT-000925,2023-08-20 16:58:00,COR-010,Fixed-Wing,Matternet,Class D,Retail Package,Summer,Clear,Completed,38.4,49.5,23.43,0.0,92,61,27.6,7.7,20,34.3547,-101.0004,1,Low
FLT-000926,2022-02-21 17:20:00,COR-046,Multirotor,UPS Flight Forward,Class E,Surveillance,Summer,Clear,Delayed,233.5,58.9,4.33,3.0,83,51,9.3,19.0,5,25.4943,-104.44,1,Medium
FLT-000927,2023-04-28 07:36:00,COR-014,Fixed-Wing,Wing (Alphabet),Class D,Food Delivery,Winter,Clear,Completed,144.4,88.5,15.45,1.5,72,55,7.6,37.8,10,30.9109,-100.4137,1,Critical
FLT-000928,2022-03-30 10:01:00,COR-004,Multirotor,DroneUp,Class C,Medical Supplies,Summer,Overcast,Delayed,216.3,54.0,21.71,0.5,86,76,37.8,12.1,15,36.916,-96.5468,1,Medium
FLT-000929,2022-06-19 19:18:00,COR-030,Hybrid VTOL,Zipline,Class C,Medical Supplies,Summer,Overcast,Delayed,236.7,98.6,22.58,1.0,97,81,4.0,13.7,3,38.9365,-91.0324,1,High
FLT-000930,2021-11-09 12:21:00,COR-048,Multirotor,Matternet,Class C,Retail Package,Autumn,Clear,Completed,118.8,31.4,73.27,2.5,93,72,6.9,20.1,20,30.6735,-82.7661,1,Medium
FLT-000931,2022-04-17 18:36:00,COR-024,Multirotor,Wing (Alphabet),Class E,Surveillance,Spring,Partly Cloudy,Completed,236.0,58.0,3.62,0.5,93,45,2.4,9.0,15,28.0658,-99.847,1,Medium
FLT-000932,2022-05-19 21:35:00,COR-002,Multirotor,Zipline,Class E,Food Delivery,Winter,Strong Wind,Diverted,309.7,80.7,11.8,3.0,73,47,24.7,23.4,2,43.3685,-81.9434,1,Low
FLT-000933,2024-09-02 16:16:00,COR-018,Fixed-Wing,DroneUp,Class D,Industrial Parts,Autumn,Fog,Completed,128.6,81.9,38.18,1.0,92,67,0.8,6.7,2,46.6568,-95.8477,1,High
FLT-000934,2023-09-28 21:29:00,COR-016,Fixed-Wing,Matternet,Class D,Medical Supplies,Summer,Partly Cloudy,Completed,171.9,58.3,14.84,1.0,71,58,0.2,26.3,8,36.5652,-105.4145,1,High
FLT-000935,2021-12-11 17:10:00,COR-044,Multirotor,Flytrex,Class D,Medical Supplies,Autumn,Clear,Completed,129.2,85.0,37.63,1.0,84,38,2.0,7.9,20,28.7769,-89.7604,1,Low
FLT-000936,2021-10-14 21:11:00,COR-039,Multirotor,Zipline,Class D,Emergency Response,Spring,Light Rain,Completed,333.6,81.2,10.25,1.5,75,57,12.0,20.7,15,30.9908,-86.8316,1,Medium
FLT-000937,2024-01-16 07:33:00,COR-030,Multirotor,Amazon Prime Air,Class D,Surveillance,Autumn,Partly Cloudy,Completed,298.2,51.4,28.56,1.5,78,60,1.5,24.3,15,25.4046,-94.6556,1,High
FLT-000938,2021-03-11 08:52:00,COR-010,Multirotor,Zipline,Class E,Retail Package,Winter,Light Rain,Completed,352.3,71.3,36.73,1.5,76,40,30.4,13.3,5,45.1146,-119.2259,1,Critical
FLT-000939,2024-09-30 07:48:00,COR-048,Single-Rotor,Flytrex,Class D,Food Delivery,Autumn,Overcast,Completed,92.9,79.1,33.73,1.5,98,77,13.6,18.5,15,27.5905,-113.6757,1,High
FLT-000940,2021-01-14 19:08:00,COR-004,Fixed-Wing,Amazon Prime Air,Class E,Emergency Response,Summer,Clear,Completed,57.2,52.8,36.91,1.5,91,48,13.8,23.2,10,37.6834,-108.0204,1,Medium
FLT-000941,2024-07-15 13:04:00,COR-024,Hybrid VTOL,Wing (Alphabet),Class G,Mail,Summer,Light Rain,Aborted,74.2,98.9,4.46,1.0,79,47,43.2,8.2,20,31.0292,-108.1513,1,High
FLT-000942,2024-12-19 10:00:00,COR-001,Hybrid VTOL,Joby Aviation,Class G,Industrial Parts,Summer,Partly Cloudy,Diverted,89.6,48.3,10.4,1.0,71,27,0.7,13.2,5,37.1919,-89.0024,1,High
FLT-000943,2022-03-24 20:23:00,COR-025,Hybrid VTOL,Skydio,Class E,Mail,Summer,Clear,Completed,227.2,67.9,3.45,1.5,99,50,12.7,5.5,20,39.3312,-121.1009,1,High
FLT-000944,2021-05-04 21:42:00,COR-029,Multirotor,Wing (Alphabet),Class C,Retail Package,Summer,Overcast,Completed,389.2,40.0,3.58,1.5,89,71,27.5,23.9,2,43.2543,-84.9716,1,Medium
FLT-000945,2023-09-27 06:00:00,COR-025,Fixed-Wing,Manna Drone Delivery,Class E,Surveillance,Spring,Partly Cloudy,Aborted,162.2,67.1,12.04,0.5,83,31,11.5,15.0,15,29.5413,-108.9982,1,High
FLT-000946,2023-12-26 19:00:00,COR-049,Fixed-Wing,Skydio,Class G,Retail Package,Summer,Partly Cloudy,Aborted,384.6,43.7,57.98,2.5,75,53,7.4,23.1,10,25.2419,-106.8089,1,High
FLT-000947,2021-02-04 14:34:00,COR-034,Fixed-Wing,Flytrex,Class E,Industrial Parts,Spring,Partly Cloudy,Completed,44.1,59.1,16.13,2.0,74,22,0.3,32.3,10,28.0115,-96.1324,1,Medium
FLT-000948,2022-08-11 06:32:00,COR-038,Fixed-Wing,DroneUp,Class B,Medical Supplies,Spring,Partly Cloudy,Delayed,372.9,33.3,34.62,1.0,74,63,2.3,7.7,5,44.8004,-111.4196,1,Medium
FLT-000949,2024-11-30 19:51:00,COR-027,Multirotor,Amazon Prime Air,Class B,Emergency Response,Autumn,Fog,Completed,97.0,81.0,49.82,1.5,89,78,30.4,9.9,5,44.2256,-78.6609,1,Medium
FLT-000950,2022-01-03 09:58:00,COR-005,Fixed-Wing,Zipline,Class D,Medical Supplies,Autumn,Strong Wind,Completed,367.6,72.1,1.63,3.0,81,43,46.1,10.4,8,38.1431,-117.8169,1,Medium
FLT-000951,2021-07-17 10:15:00,COR-022,Multirotor,Wing (Alphabet),Class E,Medical Supplies,Autumn,Light Rain,Delayed,50.8,86.7,3.18,0.0,97,43,8.1,28.3,5,38.2114,-100.2253,1,Critical
FLT-000952,2022-01-29 14:52:00,COR-019,Fixed-Wing,Flytrex,Class E,Surveillance,Winter,Overcast,Delayed,380.8,58.0,6.19,2.5,93,62,27.5,15.9,5,39.6308,-80.3783,1,High
FLT-000953,2022-12-27 14:50:00,COR-044,Hybrid VTOL,Matternet,Class D,Industrial Parts,Summer,Light Rain,Completed,104.3,87.7,17.26,1.5,77,25,7.8,27.1,20,28.8582,-91.8236,1,Medium
FLT-000954,2023-03-24 08:23:00,COR-022,Fixed-Wing,Skydio,Class D,Mail,Summer,Light Rain,Completed,142.0,65.8,1.15,2.0,98,68,2.1,41.7,15,45.1171,-107.6759,1,Critical
FLT-000955,2023-04-12 20:36:00,COR-008,Multirotor,Skydio,Class E,Industrial Parts,Winter,Clear,Completed,211.6,67.3,27.81,2.0,90,75,1.1,5.4,2,34.213,-101.3827,1,Medium
FLT-000956,2022-05-14 13:19:00,COR-025,Hybrid VTOL,Skydio,Class D,Food Delivery,Summer,Partly Cloudy,Completed,170.9,107.3,1.19,1.5,76,39,21.5,12.3,8,33.429,-87.372,1,High
FLT-000957,2024-11-01 08:41:00,COR-036,Multirotor,DroneUp,Class B,Food Delivery,Autumn,Fog,Diverted,277.0,55.3,3.1,0.5,85,60,33.4,26.2,5,36.4162,-74.3102,1,High
FLT-000958,2024-08-23 07:05:00,COR-027,Hybrid VTOL,Amazon Prime Air,Class G,Food Delivery,Summer,Clear,Completed,390.7,89.5,8.65,3.0,87,77,6.3,13.6,5,26.0333,-78.2362,1,Critical
FLT-000959,2023-04-11 18:24:00,COR-019,Multirotor,DroneUp,Class E,Industrial Parts,Winter,Light Rain,Completed,254.4,74.6,14.68,2.0,85,53,1.6,6.5,5,28.6582,-105.2208,1,Medium
FLT-000960,2024-02-06 21:03:00,COR-048,Multirotor,UPS Flight Forward,Class E,Emergency Response,Winter,Partly Cloudy,Completed,296.9,53.6,38.39,1.5,100,83,22.5,7.9,10,41.2367,-73.0883,1,Critical
FLT-000961,2024-07-28 06:44:00,COR-029,Multirotor,DroneUp,Class D,Emergency Response,Autumn,Overcast,Completed,62.6,38.7,59.7,1.5,88,71,5.0,10.5,5,26.8216,-121.8283,1,High
FLT-000962,2021-12-17 08:31:00,COR-029,Fixed-Wing,Joby Aviation,Class D,Surveillance,Autumn,Light Rain,Completed,262.3,44.3,38.87,1.5,79,28,8.0,3.3,20,38.2693,-120.6461,1,Low
FLT-000963,2023-06-08 16:36:00,COR-016,Hybrid VTOL,Matternet,Class B,Emergency Response,Summer,Fog,Completed,197.9,87.6,2.04,2.5,78,68,59.9,13.1,5,30.3977,-81.6318,0,High
FLT-000964,2021-07-15 07:14:00,COR-040,Hybrid VTOL,Matternet,Class C,Emergency Response,Summer,Overcast,Completed,357.7,99.7,17.96,0.0,92,72,13.6,24.6,20,33.5645,-112.2263,1,High
FLT-000965,2022-03-09 21:17:00,COR-033,Multirotor,Matternet,Class D,Retail Package,Autumn,Overcast,Completed,173.6,66.8,10.49,3.0,99,82,15.3,8.1,15,31.3513,-119.0223,1,Medium
FLT-000966,2021-04-06 08:43:00,COR-041,Multirotor,Zipline,Class C,Retail Package,Autumn,Overcast,Completed,281.4,67.9,2.42,0.0,91,51,4.0,21.5,20,32.8248,-110.3797,1,Critical
